city,state,latitude,longitude,source
KREMMLING,CO,40.056542,-106.378216,census
KUTTAWA,KY,37.060467,-88.114389,census
KUTZTOWN,PA,40.521313,-75.777288,census
KYLE,TX,29.994118,-97.883322,census
LA CROSSE,WI,43.824685,-91.224616,census
LA FERIA,TX,26.153751,-97.825000,census
LA GRANDE,OR,45.324471,-118.086891,census
LA GRANGE,IL,41.807213,-87.874148,census
LA PLACE,LA,30.072157,-90.477008,census
LA PLATA,MO,40.023952,-92.490779,census
LA PORTE,IN,41.606072,-86.713679,census
LA SALLE,IL,41.335176,-89.097245,census
LA VERGNE,TN,36.022237,-86.559384,census
LA VERNIA,TX,29.353106,-98.125777,census
LA VILLA,TX,26.296308,-97.926912,census
LABELLE,FL,26.720952,-81.452477,census
LADDONIA,MO,39.242798,-91.642566,census
LADSON,SC,33.009238,-80.107750,census
LADYSMITH,WI,45.460974,-91.097573,census
LAFAYETTE,IN,40.399410,-86.862806,census
LAFAYETTE,LA,30.205600,-92.028058,census
LAGRANGE,GA,33.026980,-85.038261,census
LAKE,MS,32.329992,-89.314350,census
LAKE ARIEL,PA,41.453975,-75.382681,nominatim
LAKE BUTLER,FL,28.482847,-81.538656,census
LAKE CHARLES,LA,30.199020,-93.210835,census
LAKE CITY,AR,35.819370,-90.453905,census
LAKE CITY,FL,30.188638,-82.642246,census
LAKE CITY,MN,44.445705,-92.280925,census
LAKE HAVASU CITY,AZ,34.499809,-114.310943,census
LAKE MILLS,WI,43.077639,-88.906411,census
LAKE ODESSA,MI,42.782920,-85.137538,census
LAKE PANASOFFKEE,FL,28.784289,-82.123072,census
LAKE PARK,GA,30.685560,-83.187704,census
LAKE PARK,MN,46.883625,-96.097582,census
LAKE PLACID,FL,27.302605,-81.371476,census
LAKE STATION,IN,41.576735,-87.252878,census
LAKE VILLAGE,AR,33.329180,-91.284794,census
LAKE VILLAGE,IN,41.130830,-87.439024,census
LAKE WALES,FL,27.920697,-81.599505,census
LAKE ZURICH,IL,42.195009,-88.087729,census
LAKELAND,FL,28.055496,-81.954772,census
LAKEVILLE,MN,44.676134,-93.251743,census
LAKIN,KS,37.940016,-101.258444,census
LAMAR,CO,38.075971,-102.614723,census
LAMAR,MO,37.493918,-94.278428,census
LAMAR,PA,41.010035,-77.523444,census
LAMBSBURG,VA,36.585408,-80.761182,nominatim
LAMESA,TX,32.733338,-101.953773,census
LAMONT,FL,30.379675,-83.813376,census
LAMPASAS,TX,31.064037,-98.182783,census
LANCASTER,MA,42.443144,-71.685282,nominatim
LANCASTER,MO,40.526323,-92.531732,census
LANCASTER,NY,42.900600,-78.668775,census
LANCASTER,OH,39.725228,-82.605246,census
LANCASTER,PA,40.042061,-76.300990,census
LANCASTER,SC,34.726127,-80.778965,census
LAND O LAKES,FL,28.218899,-82.457594,nominatim
LANEXA,VA,37.423757,-76.901075,nominatim
LANSING,IL,41.565004,-87.546004,census
LANSING,MI,42.714341,-84.560889,census
LAPEER,MI,43.045127,-83.326746,census
LARAMIE,WY,41.305955,-105.608637,census
LAREDO,TX,27.560379,-99.489181,census
LAROSE,LA,29.565196,-90.376167,census
LARSEN,WI,44.191650,-88.623999,nominatim
LAS CRUCES,NM,32.326444,-106.789695,census
LAS VEGAS,NM,35.604818,-105.217023,census
LAS VEGAS,NV,36.233499,-115.264037,census
LATHROP,MO,39.561848,-94.319853,census
LATIMER,IA,42.762921,-93.365518,census
LATTA,SC,34.338940,-79.433564,census
LAUDERDALE,MS,32.510394,-88.526366,census
LAUREL,DE,38.571457,-75.571134,census
LAUREL,MS,31.695077,-89.144955,census
LAUREL,MT,45.674007,-108.776789,census
LAUREL,NE,42.428614,-97.096363,census
LAURENS,SC,34.502688,-82.021413,census
LAWRENCE,KS,38.960029,-95.262930,census
LAWRENCE,MS,32.325144,-89.232839,nominatim
LAWRENCEBURG,IN,39.107385,-84.875770,census
LAWRENCEBURG,TN,35.249713,-87.332502,census
LAWRENCEVILLE,PA,41.996136,-77.130392,census
LAWTEY,FL,30.048440,-82.072478,census
LAWTON,OK,34.619218,-98.421106,census
LE MARS,IA,42.781514,-96.173311,census
LE ROY,IL,40.339371,-88.761098,census
LEAKEY,TX,29.725358,-99.763098,census
LEAVENWORTH,IN,38.200084,-86.350105,census
LEBANON,IN,40.033106,-86.448155,census
LEBANON,MO,37.672131,-92.659670,census
LEBANON,NH,43.635428,-72.253837,census
LEBANON,OH,39.425551,-84.213189,census
LEBANON,PA,40.341193,-76.422735,census
LEBANON,TN,36.199381,-86.344634,census
LEBANON JUNCTION,KY,37.835239,-85.722355,census
LEBO,KS,38.416179,-95.862482,census
LECANTO,FL,28.825092,-82.499791,census
LEDGEWOOD,NJ,40.883268,-74.668029,census
LEE,FL,30.413101,-83.304142,census
LEE,MA,42.306836,-73.250736,census
LEEDS,ND,48.287207,-99.434292,census
LEESBURG,FL,28.717206,-81.903089,census
LEESBURG,GA,31.732058,-84.168546,census
LEESBURG,VA,39.106396,-77.559195,census
LEESPORT,PA,40.444433,-75.967191,census
LEESVILLE,LA,31.141120,-93.284230,census
LEESVILLE,SC,33.916532,-81.513437,nominatim
LELAND,MS,33.404834,-90.890925,census
LELAND,NC,34.222977,-78.044659,census
LEMITAR,NM,34.155034,-106.912241,census
LEMONT,IL,41.667237,-87.982023,census
LENA,WI,44.953037,-88.047325,census
LENEXA,KS,38.965268,-94.803937,census
LENNON,MI,42.985440,-83.932530,census
LENNOX,SD,43.349510,-96.893689,census
LENOIR CITY,TN,35.815836,-84.283015,census
LENORAH,TX,32.304560,-101.876248,nominatim
LEOLA,PA,40.092953,-76.188963,census
LEOMINSTER,MA,42.520876,-71.770611,census
LEON,KS,37.689745,-96.783771,census
LEVITTOWN,PA,40.152343,-74.852340,census
LEWIS,NY,44.275196,-73.565826,nominatim
LEWISPORT,KY,37.930668,-86.902816,census
LEWISTON,ID,46.393130,-116.993472,census
LEWISTON WOODVILLE,NC,36.114886,-77.179554,census
LEWISTOWN,MT,47.051380,-109.452399,census
LEXINGTON,IL,40.646951,-88.784141,census
LEXINGTON,KY,38.040678,-84.458272,census
LEXINGTON,MA,42.445222,-71.230015,census
LEXINGTON,NC,35.797180,-80.274285,census
LEXINGTON,NE,40.777323,-99.746616,census
LEXINGTON,SC,33.992877,-81.221797,census
LEXINGTON,VA,37.782332,-79.444320,census
LIBERAL,KS,37.046108,-100.927706,census
LIBERTY,ME,44.392744,-69.307458,nominatim
LIBERTY,MO,39.241270,-94.419445,census
LIBERTY,PA,40.321700,-79.863158,census
LIBERTY,TX,30.038834,-94.788803,census
LIBERTY HILL,TX,30.663377,-97.905506,census
LIBERTYVILLE,IL,42.284667,-87.966503,census
LILLINGTON,NC,35.413080,-78.811703,census
LIMA,OH,40.740679,-84.112091,census
LIME SPRINGS,IA,43.449899,-92.284064,census
LIMESTONE,NY,42.017267,-78.631327,census
LIMON,CO,39.265074,-103.685911,census
LINCOLN,AL,33.580169,-86.127876,census
LINCOLN,IL,40.150678,-89.370273,census
LINCOLN,ME,45.362677,-68.501730,census
LINCOLN,NE,40.808943,-96.677895,census
LINCOLN PARK,MI,42.243291,-83.181258,census
LINDALE,TX,32.494132,-95.407344,census
LINDEN,NJ,40.627337,-74.236310,census
LINDSAY,OK,34.840485,-97.609851,census
LINEVILLE,AL,33.312832,-85.752278,census
LINWOOD,NC,35.750694,-80.317831,nominatim
LITCHFIELD,IL,39.175963,-89.665482,census
LITCHFIELD PARK,AZ,33.501761,-112.359470,census
LITHIA SPRINGS,GA,33.782487,-84.648488,census
LITHONIA,GA,33.712954,-84.106200,census
LITTLE AMERICA,WY,41.549363,-109.884876,census
LITTLE CHUTE,WI,44.291128,-88.320399,census
LITTLE FALLS,MN,45.985557,-94.359676,census
LITTLE ROCK,AR,34.725393,-92.358556,census
LITTLEFIELD,AZ,36.865925,-113.935976,census
LITTLEFIELD,TX,33.919183,-102.334804,census
LIVE OAK,FL,30.295650,-82.985117,census
LIVERPOOL,NY,43.105566,-76.209664,census
LIVINGSTON,AL,32.595549,-88.186929,census
LIVINGSTON,LA,30.495289,-90.746698,census
LIVINGSTON,MT,45.665503,-110.555884,census
LIVINGSTON,NY,42.141994,-73.778461,nominatim
LIVINGSTON,TX,30.710043,-94.937930,census
LIVONIA,MI,42.397183,-83.372319,census
LLANO,TX,30.751007,-98.676524,census
LOCK HAVEN,PA,41.137115,-77.453239,census
LOCKBOURNE,OH,39.808900,-82.987294,census
LOCKPORT,IL,41.591001,-88.029697,census
LOGAN,NM,35.355482,-103.453020,census
LOGAN,UT,41.740256,-111.841764,census
LOGANSPORT,IN,40.748067,-86.354722,census
LOGANTON,PA,41.034229,-77.302333,census
LOLO,MT,46.771857,-114.108453,census
LOMBARD,IL,41.873844,-88.015491,census
LOMIRA,WI,43.594248,-88.443216,census
LONDON,KY,37.109952,-84.081679,census
LONDON,OH,39.892845,-83.438875,census
LONDONDERRY,NH,42.853398,-71.362425,census
LONGMONT,CO,40.169853,-105.101841,census
LONGS,SC,33.938527,-78.733052,nominatim
LONGVIEW,TX,32.519337,-94.764592,census
LONGVIEW,WA,46.145707,-122.964299,census
LONOKE,AR,34.790501,-91.907362,census
LORDSBURG,NM,32.343777,-108.702120,census
LORE CITY,OH,39.983203,-81.460077,census
LORENA,TX,31.383111,-97.210204,census
LORETTO,PA,40.508398,-78.635148,census
LORIS,SC,34.057476,-78.888420,census
LORTON,VA,38.698722,-77.216649,census
LOS LUNAS,NM,34.800870,-106.788691,census
LOTT,TX,31.206257,-97.033576,census
LOUDON,TN,35.737244,-84.362102,census
LOUISIANA,MO,39.441456,-91.062033,census
LOUISVILLE,GA,32.992865,-82.397188,census
LOUISVILLE,KY,38.224728,-85.740614,census
LOUISVILLE,MS,33.122934,-89.054879,census
LOVELL,WY,44.835801,-108.391889,census
LOVELOCK,NV,40.178738,-118.477442,census
LOVES PARK,IL,42.337843,-88.998649,census
LOVING,NM,32.286235,-104.097756,census
LOVINGTON,NM,32.944466,-103.349225,census
LOWELL,AR,36.255855,-94.153356,census
LOWELL,MI,42.934600,-85.346219,census
LOWELLVILLE,OH,41.037167,-80.542180,census
LOWRY CITY,MO,38.140018,-93.726769,census
LOXLEY,AL,30.684588,-87.739213,census
LUBBOCK,TX,33.561901,-101.888883,census
LUCEDALE,MS,30.931213,-88.595896,census
LUDLOW,MA,42.158998,-72.480326,nominatim
LUFKIN,TX,31.322904,-94.729026,census
LUGOFF,SC,34.211948,-80.697601,census
LULA,GA,34.398088,-83.661905,census
LULING,TX,29.681747,-97.646696,census
LUMBER CITY,GA,31.933052,-82.683197,census
LUMBERTON,NC,34.630608,-79.018601,census
LUMBERTON,TX,30.254992,-94.207963,census
LUNA PIER,MI,41.803262,-83.442475,census
LUPTON,AZ,35.354743,-109.052817,census
LUSK,WY,42.761259,-104.458403,census
LUVERNE,MN,43.653565,-96.215101,census
LUXEMBURG,WI,44.544660,-87.706569,census
LYMAN,WY,41.327540,-110.297449,census
LYNCHBURG,VA,37.399016,-79.195458,census
LYNDON STATION,WI,43.708788,-89.893654,census
LYNN,AL,34.057591,-87.548643,census
LYON,MS,34.216925,-90.543195,census
LYTLE,TX,29.234619,-98.793675,census
MACCLENNY,FL,30.281039,-82.125253,census
MACOMB,IL,40.470149,-90.683114,census
MACON,GA,32.808845,-83.694194,census
MACON,MO,39.742230,-92.470551,census
MADILL,OK,34.087080,-96.774665,census
MADISON,AL,34.710533,-86.762280,census
MADISON,CT,41.279428,-72.598315,nominatim
MADISON,FL,30.471487,-83.413453,census
MADISON,GA,33.579038,-83.475971,census
MADISON,IN,38.758829,-85.397135,census
MADISON,MS,32.473884,-90.130865,census
MADISON,OH,41.772258,-81.052983,census
MADISON,WI,43.087815,-89.429856,census
MADISON HEIGHTS,VA,37.450301,-79.108210,census
MADISONVILLE,KY,37.341036,-87.503475,census
MADISONVILLE,TX,30.954018,-95.909285,census
MADRAS,OR,44.663897,-121.160438,census
MAGEE,MS,31.873006,-89.734001,census
MAGNA,UT,40.703163,-112.081648,nominatim
MAGNOLIA,AR,33.276698,-93.226247,census
MAHOMET,IL,40.190133,-88.389515,census
MAHWAH,NJ,41.088707,-74.143755,nominatim
MALAD CITY,ID,42.189909,-112.249688,census
MALTA BEND,MO,39.193986,-93.363500,census
MALVERN,AR,34.373579,-92.821250,census
MALVERN,OH,40.689494,-81.180409,census
MANASSAS,VA,38.746808,-77.482633,census
MANCHESTER,IA,42.485339,-91.456086,census
MANCHESTER,TN,35.464125,-86.072895,census
MANDAN,ND,46.829484,-100.887060,census
MANHEIM,PA,40.163273,-76.395973,census
MANISTIQUE,MI,45.959744,-86.250953,census
MANITOWOC,WI,44.097981,-87.678945,census
MANKATO,MN,44.171122,-93.976380,census
MANNING,IA,41.909630,-95.064442,census
MANNING,SC,33.693323,-80.216761,census
MANSFIELD,AR,35.063915,-94.234269,census
MANSFIELD,LA,32.035341,-93.699665,census
MANSFIELD,MO,37.109843,-92.580955,census
MANSFIELD,OH,40.766720,-82.530820,census
MANSON,IA,42.528638,-94.540064,census
MANSURA,LA,31.067324,-92.052825,census
MANTENO,IL,41.247850,-87.844308,census
MANTUA,OH,41.281952,-81.222399,census
MAPLE HILL,KS,39.085423,-96.028015,census
MAPLESVILLE,AL,32.784391,-86.879694,census
MAQUOKETA,IA,42.060530,-90.663862,census
MARANA,AZ,32.465939,-111.135401,census
MARATHON,FL,24.732338,-81.025122,census
MARBLE FALLS,TX,30.560168,-98.277286,census
MARCUS,IA,42.822401,-95.806842,census
MARDELA SPRINGS,MD,38.459517,-75.757123,census
MARENGO,OH,40.400820,-82.810994,census
MARIANNA,FL,30.761445,-85.256258,census
MARIBEL,WI,44.278597,-87.802126,census
MARIETTA,GA,33.953561,-84.542463,census
MARIETTA,OH,39.423166,-81.446426,census
MARIETTA,OK,33.936172,-97.124716,census
MARIETTA,PA,40.057043,-76.551723,census
MARINETTE,WI,45.086794,-87.632443,census
MARION,AR,35.204246,-90.206715,census
MARION,IA,42.045394,-91.586155,census
MARION,IL,37.734445,-88.941164,census
MARION,IN,40.549986,-85.660420,census
MARION,NC,35.677565,-82.001288,census
MARION,OH,40.596746,-83.123185,census
MARION,SC,34.178658,-79.395659,census
MARION,TX,29.572568,-98.142941,census
MARLETTE,MI,43.326439,-83.080519,census
MARLIN,TX,31.308039,-96.893180,census
MARLOW,OK,34.631114,-97.956659,census
MARQUETTE,MI,46.550698,-87.395833,census
MARRERO,LA,29.885726,-90.113221,census
MARSHALL,IL,39.399532,-87.691168,census
MARSHALL,MI,42.262630,-84.958739,census
MARSHALL,TX,32.539159,-94.353173,census
MARSHALL,WI,43.170486,-89.062647,census
MARSHALLTOWN,IA,42.034300,-92.906266,census
MARSHFIELD,WI,44.663291,-90.171736,census
MARSING,ID,43.546360,-116.810422,census
MARSTON,MO,36.517177,-89.605831,census
MARTINSBURG,WV,39.457769,-77.978212,census
MARTINSVILLE,IL,39.338421,-87.880862,census
MARTINSVILLE,IN,39.414711,-86.431699,census
MARTINSVILLE,VA,36.683527,-79.863647,census
MARYSVILLE,KS,39.843690,-96.638878,census
MARYSVILLE,WA,48.080214,-122.154312,census
MARYVILLE,MO,40.342515,-94.870048,census
MARYVILLE,TN,35.747977,-83.980012,census
MASCOTTE,FL,28.604341,-81.905549,census
MASCOUTAH,IL,38.518115,-89.800041,census
MASON,OH,39.351707,-84.302041,census
MASON,TN,35.412826,-89.541212,census
MASON,TX,30.747713,-99.228603,census
MASON CITY,IA,43.148585,-93.199840,census
MASSILLON,OH,40.784483,-81.525216,census
MATFIELD GREEN,KS,38.159651,-96.562014,census
MATHEWS,LA,29.682154,-90.555900,census
MATHIS,TX,28.090918,-97.817048,census
MATHISTON,MS,33.538877,-89.125890,census
MATTAWAN,MI,42.215635,-85.795760,census
MATTHEWS,MO,36.756800,-89.567477,census
MATTOON,IL,39.477833,-88.362225,census
MAUMEE,OH,41.571125,-83.666250,census
MAUMELLE,AR,34.852344,-92.399995,census
MAUSTON,WI,43.799976,-90.079554,census
MAX MEADOWS,VA,36.978941,-80.961796,census
MAXTON,NC,34.736500,-79.352731,census
MAXWELL,TX,29.881897,-97.795642,nominatim
MAYER,AZ,34.423271,-112.240747,census
MAYFIELD,KY,36.737459,-88.644491,census
MAYSVILLE,KY,38.650015,-83.792961,census
MC CALLA,AL,33.303112,-87.026660,census
MC CRORY,AR,35.257326,-91.197276,census
MC DERMITT,NV,41.990328,-117.720796,census
MC DONALD,TN,35.108782,-84.985289,census
MC GRAW,NY,42.593765,-76.097502,census
MC KEES ROCKS,PA,40.469019,-80.063328,census
MC LEAN,IL,40.313579,-89.168606,census
MC LEANSVILLE,NC,36.097555,-79.654748,census
MCALESTER,OK,34.926128,-95.773619,census
MCALLEN,TX,26.224966,-98.246083,census
MCCAMMON,ID,42.648236,-112.189394,census
MCCOMB,MS,31.244474,-90.471593,census
MCDONOUGH,GA,33.442222,-84.150963,census
MCHENRY,IL,42.336204,-88.291651,census
MCPHERSON,KS,38.369881,-97.664518,census
MEAD,CO,40.227002,-104.988320,census
MEADE,KS,37.283612,-100.343022,census
MEADOWVIEW,VA,36.763746,-81.883540,census
MEBANE,NC,36.081679,-79.276742,census
MECHANICSBURG,PA,40.211404,-77.005930,census
MEDARYVILLE,IN,41.080356,-86.890549,census
MEDFORD,NY,40.821979,-72.985918,census
MEDFORD,WI,45.135634,-90.342467,census
MEDIAPOLIS,IA,41.007867,-91.163720,census
MEDICINE LODGE,KS,37.285137,-98.581185,census
MEDWAY,ME,45.608943,-68.530862,nominatim
MEEKER,CO,40.049953,-107.894584,census
MELROSE,MN,45.677008,-94.814774,census
MELROSE,NM,34.429478,-103.629365,census
MELROSE PARK,IL,41.902995,-87.863648,census
MEMPHIS,IN,38.494822,-85.767036,census
MEMPHIS,MI,42.895234,-82.768258,census
MEMPHIS,TN,35.109026,-89.967455,census
MEMPHIS,TX,34.726734,-100.541655,census
MENASHA,WI,44.212338,-88.427357,census
MENDON,OH,40.672717,-84.517854,census
MENDOTA,IL,41.556655,-89.100507,census
MENOMONIE,WI,44.889200,-91.909570,census
MENTONE,TX,31.707438,-103.598875,census
MERCEDES,TX,26.153818,-97.912907,census
MERCERSBURG,PA,39.831886,-77.902890,census
MERIDIAN,MS,32.384170,-88.689448,census
MERIDIAN,TX,31.926600,-97.649091,census
MERKEL,TX,32.469731,-100.011096,census
MERRILL,WI,45.180635,-89.700339,census
MERRILLVILLE,IN,41.472687,-87.318070,census
MERRIMACK,NH,42.866538,-71.493664,nominatim
MESA,AZ,33.400626,-111.716487,census
MESQUITE,NV,36.811120,-114.125652,census
MESQUITE,TX,32.759550,-96.584164,census
METHUEN,MA,42.726202,-71.190892,nominatim
METROPOLIS,IL,37.149639,-88.687354,census
METTER,GA,32.394510,-82.062432,census
MEXIA,TX,31.680693,-96.483203,census
MEXICO,MO,39.162169,-91.872770,census
MIAMI,FL,25.775163,-80.208615,census
MICHIGAN CITY,IN,41.708776,-86.866875,census
MIDDLE RIVER,MD,39.339519,-76.428702,census
MIDDLEBURG,FL,30.050226,-81.901075,census
MIDDLEBURY,IN,41.670559,-85.708679,census
MIDDLEBURY CENTER,PA,41.843684,-77.274420,nominatim
MIDDLESBORO,KY,36.607297,-83.714332,nominatim
MIDDLETON,MI,43.183366,-84.708889,nominatim
MIDDLETON,WI,43.106959,-89.506340,census
MIDDLETOWN,DE,39.443394,-75.717504,census
MIDDLETOWN,OH,39.502952,-84.364893,census
MIDDLETOWN,PA,40.644006,-75.324584,census
MIDLAND,GA,32.574861,-84.827152,nominatim
MIDLAND,NC,35.249167,-80.530075,census
MIDLAND,TX,32.024642,-102.113467,census
MIDLOTHIAN,IL,41.625428,-87.724233,census
MIDLOTHIAN,TX,32.469436,-96.990670,census
MIDLOTHIAN,VA,37.484382,-77.649577,census
MIDWAY,FL,30.405055,-87.009612,census
MIDWAY,GA,31.801003,-81.416664,census
MIDWEST,WY,43.410768,-106.277289,census
MIFFLINTOWN,PA,40.571174,-77.395140,census
MIFFLINVILLE,PA,41.030711,-76.302779,census
MILACA,MN,45.756748,-93.651256,census
MILAN,MI,42.081347,-83.684793,census
MILAN,MO,40.203239,-93.124004,census
MILAN,NM,35.196782,-107.892371,census
MILBANK,SD,45.219432,-96.633696,census
MILES CITY,MT,46.405823,-105.838944,census
MILESBURG,PA,40.942383,-77.791686,census
MILFORD,CT,41.223644,-73.064556,census
MILFORD,IA,43.341717,-95.145709,census
MILFORD,NE,40.772568,-97.054119,census
MILFORD,TX,32.121506,-96.950010,census
MILL HALL,PA,41.105235,-77.488485,census
MILLBROOK,AL,32.501474,-86.373914,census
MILLBURY,MA,42.191382,-71.760393,nominatim
MILLBURY,OH,41.564731,-83.425516,census
MILLDALE,CT,41.566137,-72.899967,nominatim
MILLEN,GA,32.806892,-81.942039,census
MILLERSPORT,OH,39.896382,-82.541954,census
MILLERSVILLE,MD,39.059554,-76.648022,nominatim
MILLS,WY,42.849882,-106.390830,census
MILLSAP,TX,32.749910,-98.011469,census
MILLTOWN,MT,46.871295,-113.881719,nominatim
MILROY,PA,40.719360,-77.589990,census
MILTON,FL,30.629413,-87.052598,census
MILTON,PA,41.002114,-76.852339,census
MILTON,WI,42.774675,-88.939991,census
MILWAUKEE,WI,43.063348,-87.966695,census
MIMS,FL,28.691319,-80.843999,census
MINDEN,IA,41.469409,-95.543198,census
MINDEN,LA,32.619146,-93.272754,census
MINDEN,NV,38.964576,-119.766621,census
MINERAL POINT,MO,37.945577,-90.724632,census
MINERAL WELLS,TX,32.823483,-98.078798,census
MINERAL WELLS,WV,39.190408,-81.532077,nominatim
MINNEAPOLIS,MN,44.963324,-93.268320,census
MINNESOTA CITY,MN,44.092296,-91.749995,census
MINONK,IL,40.910368,-89.038153,census
MINOOKA,IL,41.447612,-88.284155,census
MINOT,ND,48.236125,-101.277533,census
MISSION,TX,26.204060,-98.325221,census
MISSOULA,MT,46.874359,-114.026136,census
MISSOURI VALLEY,IA,41.559319,-95.902635,census
MITCHELL,IN,38.737092,-86.475220,census
MITCHELL,SD,43.727072,-98.042192,census
MOAB,UT,38.570104,-109.547833,census
MOAPA,NV,36.667365,-114.584977,nominatim
MOBERLY,MO,39.418112,-92.436544,census
MOBILE,AL,30.668426,-88.100226,census
MOCKSVILLE,NC,35.899716,-80.561095,census
MOKENA,IL,41.529863,-87.877710,census
MONA,UT,39.811804,-111.841529,census
MONACA,PA,40.683423,-80.273427,census
MONAHANS,TX,31.655721,-103.083694,census
MONCKS CORNER,SC,33.199763,-79.986603,census
MONDOVI,WI,44.570255,-91.666851,census
MONEE,IL,41.418083,-87.750136,census
MONETT,MO,36.921470,-93.927108,census
MONMOUTH,IL,40.914233,-90.643075,census
MONMOUTH JUNCTION,NJ,40.376068,-74.557923,census
MONON,IN,40.864228,-86.878624,census
MONONA,IA,43.049843,-91.391056,census
MONROE,GA,33.797481,-83.718728,census
MONROE,IA,41.518945,-93.103739,census
MONROE,LA,32.518986,-92.077180,census
MONROE,MI,41.916586,-83.384324,census
MONROE,NC,35.001591,-80.561277,census
MONROE,OH,39.445990,-84.365772,census
MONROE,WI,42.602937,-89.638043,census
MONROE CENTER,IL,42.099934,-88.994399,census
MONROE TOWNSHIP,NJ,40.335756,-74.433446,nominatim
MONROETON,PA,41.712575,-76.474665,nominatim
MONROEVILLE,AL,31.516223,-87.327714,census
MONROEVILLE,OH,41.243843,-82.702575,census
MONROEVILLE,PA,40.426324,-79.761379,census
MONTAGUE,NJ,41.303150,-74.793499,nominatim
MONTEAGLE,TN,35.235845,-85.850242,census
MONTEZUMA,NY,43.010065,-76.703283,nominatim
MONTGOMERY,AL,32.348503,-86.267307,census
MONTGOMERY,IL,41.721025,-88.358110,census
MONTGOMERY,NY,41.521266,-74.238661,census
MONTICELLO,IA,42.230425,-91.185925,census
MONTICELLO,UT,37.868534,-109.336200,census
MONTPELIER,ID,42.325992,-111.298826,census
MONTPELIER,OH,41.584246,-84.591569,census
MONTPELIER,VT,44.266448,-72.571524,census
MONTROSE,CO,38.468802,-107.858914,census
MONTVALE,VA,37.385171,-79.725502,census
MONUMENT,CO,39.074406,-104.844221,census
MOODY,AL,33.603429,-86.493786,census
MOORCROFT,WY,44.264483,-104.947564,census
MOORE,MT,46.974956,-109.695113,census
MOORE,TX,29.057906,-99.005800,census
MOORE HAVEN,FL,26.833752,-81.098451,census
MOOREFIELD,WV,39.067419,-78.962411,census
MOORESVILLE,IN,39.602494,-86.368715,census
MOOSE LAKE,MN,46.450299,-92.760955,census
MORA,MN,45.876981,-93.290284,census
MORAN,KS,37.916542,-95.171429,census
MOREHEAD,KY,38.190026,-83.449072,census
MOREHEAD CITY,NC,34.727891,-76.739088,census
MORGAN CITY,LA,29.710332,-91.191542,census
MORGANTOWN,KY,37.217410,-86.700155,census
MORGANTOWN,WV,39.637487,-79.946856,census
MORIARTY,NM,35.003368,-106.044427,census
MORRILTON,AR,35.155456,-92.738932,census
MORRIS,IL,41.380229,-88.424332,census
MORRISON,TN,35.607118,-85.907448,census
MORRISONVILLE,IL,39.421668,-89.459007,census
MORRISTOWN,TN,36.204351,-83.300032,census
MORRISVILLE,PA,40.207644,-74.780269,census
MORTON,IL,40.613730,-89.466800,census
MORTON,MS,32.345528,-89.659145,census
MORTON,TX,33.724820,-102.759210,census
MORTONS GAP,KY,37.242200,-87.467543,census
MOSES LAKE,WA,47.127850,-119.276384,census
MOSHEIM,TN,36.195560,-82.965597,census
MOSS POINT,MS,30.425914,-88.532733,census
MOTLEY,MN,46.334754,-94.642772,census
MOULTON,AL,34.488302,-87.282707,census
MOULTRIE,GA,31.179430,-83.790786,census
MOUND CITY,MO,40.136503,-95.233739,census
MOUNT AIRY,NC,36.508487,-80.614538,census
MOUNT AYR,IA,40.714071,-94.237225,census
MOUNT CRAWFORD,VA,38.360875,-78.941035,census
MOUNT EATON,OH,40.694805,-81.702164,census
MOUNT ENTERPRISE,TX,31.911639,-94.682767,census
MOUNT GILEAD,OH,40.554047,-82.827904,census
MOUNT HOLLY,NJ,39.992890,-74.787662,nominatim
MOUNT HOREB,WI,43.006003,-89.731543,census
MOUNT JACKSON,VA,38.738878,-78.650918,census
MOUNT JULIET,TN,36.199200,-86.509489,census
MOUNT LAUREL,NJ,39.934002,-74.890999,nominatim
MOUNT MORRIS,MI,43.117664,-83.698729,census
MOUNT MORRIS,PA,39.733250,-80.081989,census
MOUNT NEBO,WV,39.602305,-79.707830,nominatim
MOUNT PLEASANT,IA,40.962205,-91.547162,census
MOUNT PLEASANT,MI,43.596710,-84.775972,census
MOUNT PLEASANT,MS,34.953977,-89.525599,census
MOUNT PLEASANT,TX,33.157910,-94.973221,census
MOUNT STERLING,KY,38.065465,-83.948822,census
MOUNT VERNON,AL,31.087727,-88.013166,census
MOUNT VERNON,IL,38.314205,-88.917470,census
MOUNT VERNON,KY,37.357071,-84.332869,census
MOUNT VERNON,MO,37.104825,-93.818664,census
MOUNT VERNON,TX,33.177431,-95.224447,census
MOUNTAIN HOME,ID,43.131833,-115.696716,census
MOUNTAIN LAKE,MN,43.940133,-94.927696,census
MOUNTAIN TOP,PA,41.135302,-75.904430,census
MOUNTAIN VIEW,MO,36.993726,-91.701862,census
MOUNTVILLE,PA,40.040745,-76.434924,census
MUKWONAGO,WI,42.852988,-88.320626,census
MULBERRY,AR,35.508500,-94.074753,census
MULBERRY GROVE,IL,38.925265,-89.261950,census
MULDROW,OK,35.403420,-94.597523,census
MULESHOE,TX,34.229179,-102.728380,census
MULLINVILLE,KS,37.588574,-99.475560,census
MUNCIE,IN,40.198826,-85.395059,census
MUNCY,PA,41.202161,-76.785507,census
MURDO,SD,43.889361,-100.714156,census
MURFREESBORO,TN,35.853915,-86.421224,census
MURRAY,KY,36.614202,-88.322075,census
